concepto,descripcion,concept,source,num_tokens
nosql,Base de datos diseñada para manejar grandes volúmenes de datos no estructurados o semiestructurados.,nosql,GPT,15
bases de datos distribuidas,Bases de datos que permiten el almacenamiento y acceso a datos a través de múltiples nodos.,distributed databases,GPT,17
mongodb,Base de datos nosql diseñada para manejar datos json y consultas dinámicas.,mongodb,GPT,13
cassandra,Base de datos distribuida y escalable para el almacenamiento de grandes volúmenes de datos.,cassandra,GPT,15
apache hive,Sistema de almacenamiento de datos para hadoop que permite consultas tipo sql.,apache hive,GPT,13
pig latin,"Lenguaje de programación para la plataforma apache pig, usado en big data.",pig latin,GPT,14
streaming de datos,Transmisión continua de datos generados en tiempo real desde múltiples fuentes.,data streaming,GPT,12
procesamiento en batch,"Procesamiento de datos agrupados en bloques, adecuado para operaciones periódicas.",batch processing,GPT,12
procesamiento en tiempo real,Procesamiento de datos en tiempo real con latencias mínimas.,real -time processing,GPT,10
data lake,Repositorio centralizado que almacena datos estructurados y no estructurados a gran escala.,data lake,GPT,13
data warehouse,Sistema optimizado para consultas rápidas en datos estructurados almacenados a gran escala.,data warehouse,GPT,13
apache kafka,Plataforma para la transmisión y procesamiento en tiempo real de flujos de datos distribuidos.,apache kafka,GPT,15
flink,Sistema de procesamiento de datos en tiempo real con alta escalabilidad y flexibilidad.,flink,GPT,14
elasticsearch,Herramienta para búsqueda y análisis de datos basada en índices.,elasticsearch,GPT,11
indexación de datos,Proceso de organizar datos para permitir búsquedas rápidas y eficaces.,data indexation,GPT,11
machine learning en big data,Aplicación de algoritmos de aprendizaje automático en grandes volúmenes de datos.,machine learning in big data,GPT,12
scala,Lenguaje de programación ampliamente utilizado para trabajar con sistemas big data como apache spark.,scala,GPT,15
python en big data,Lenguaje popular utilizado en big data para manipulación y análisis de datos.,python in big data,GPT,13
etl en big data,"Proceso de extracción, transformación y carga de datos en entornos big data.",etl in big data,GPT,14
orquestación de datos,Coordinación de tareas y flujos de datos en sistemas distribuidos.,data orchestration,GPT,11
aws big data,Servicios en la nube de amazon diseñados para procesamiento y análisis de big data.,aws big data,GPT,15
google bigquery,Plataforma de análisis de datos de google para consultas rápidas en grandes volúmenes de datos.,google bigquery,GPT,16
azure data lake,Servicio de microsoft para el almacenamiento y análisis de datos no estructurados.,azure data lake,GPT,13
almacenamiento en nube,Uso de almacenamiento remoto para datos accesibles desde cualquier lugar con escalabilidad.,cloud storage,GPT,13
escalabilidad horizontal,Ampliación de recursos de un sistema agregando más nodos en lugar de aumentar la capacidad de un nodo.,horizontal scalability,GPT,19
redundancia de datos,Copia de seguridad de datos para prevenir la pérdida en caso de fallas.,data redundancy,GPT,14
alta disponibilidad,Capacidad de un sistema para estar operativo incluso en presencia de fallos de hardware o software.,high availability,GPT,17
zookeeper,Servicio de coordinación central para sistemas distribuidos.,zookeeper,GPT,8
infraestructura distribuida,Infraestructura diseñada para manejar el procesamiento y almacenamiento de datos en múltiples nodos.,distributed infrastructure,GPT,14
spark sql,Componente de spark para consultas estructuradas y análisis de datos.,spark sql,GPT,11
dataframes en spark,Estructura de datos en spark optimizada para análisis de datos tabulares.,dataframes in spark,GPT,12
rdds,"Resilient distributed datasets, la unidad básica de datos en spark.",rdds,GPT,12
clúster de procesamiento,Conjunto de computadoras interconectadas para procesar y almacenar datos distribuidos.,processing cluster,GPT,11
latencia en big data,Tiempo necesario para procesar una solicitud o consulta en un sistema big data.,latency in big data,GPT,14
análisis exploratorio en big data,Proceso de explorar y visualizar datos a gran escala para entender patrones y tendencias.,exploratory analysis in big data,GPT,15
agrupamiento aglomerado,Método jerárquico de agrupamiento que une elementos o grupos en función de su similitud.,agglomerate grouping,GPT,15
area bajo la curva de pr,Medida del rendimiento de un modelo que combina precisión y recuperación en problemas de clasificación.,area under the pr curve,GPT,16
area bajo la curva roc,Indicador de desempeño que mide la capacidad de un modelo para distinguir entre clases en problemas binarios.,area under the roc curve,GPT,18
ecuacion de bellman,Ecuación central en la programación dinámica que describe la relación recursiva en problemas de decisión.,bellman equation,GPT,16
sesgo de cobertura,Sesgo que surge cuando ciertos datos no están representados en la muestra analizada.,coverage bias,GPT,14
agrupamiento en clusteres divisivo,Método jerárquico que comienza con un grupo único y lo divide recursivamente en subgrupos.,grouping in divisive clusters,GPT,15
sesgo del investigador,Sesgo que ocurre cuando las expectativas del investigador influyen en los resultados del estudio.,researcher's bias,GPT,15
sesgo de no respuesta,Sesgo que se genera por la falta de respuestas de ciertos participantes en una encuesta o estudio.,non -response bias,GPT,18
precision,Proporción de predicciones correctas sobre el total de predicciones positivas hechas por un modelo.,precision,GPT,15
recall,Proporción de verdaderos positivos sobre el total de positivos reales en un conjunto de datos.,recall,GPT,16
sesgo muestral,Sesgo que ocurre cuando la muestra seleccionada no representa adecuadamente a la población objetivo.,sample bias,GPT,15
reduccion espacial,Proceso de reducir la dimensionalidad de los datos manteniendo la mayor cantidad de información relevante.,space reduction,GPT,16
submuestreo,Técnica para reducir el tamaño de un conjunto de datos seleccionando una muestra más pequeña representativa.,subsamore,GPT,17
rango de tensor,Número de dimensiones linealmente independientes en un tensor.,tensor range,GPT,9
tasa de falsos positivos,Proporción de negativos falsamente clasificados como positivos por un modelo de clasificación.,false positives rate,GPT,13
tasa de verdaderos positivos,Proporción de positivos correctamente identificados sobre el total de positivos reales.,true positive rate,GPT,12
estadistica inferencial,Rama de la estadística que utiliza muestras para hacer inferencias sobre una población.,inferential statistics,GPT,14
prueba de hipotesis,Procedimiento estadístico para determinar si una hipótesis es consistente con los datos observados.,hypothesis test,GPT,14
series de tiempo,Conjunto de observaciones tomadas secuencialmente en el tiempo.,time series,GPT,9
redes neuronales recurrentes,Tipo de red neuronal diseñada para procesar secuencias de datos y conservar información de estados anteriores.,recurrent neural networks,GPT,17
redes neuronales convolucionales,"Tipo de red neuronal optimizada para el procesamiento de datos con estructura espacial, como imágenes.",convolutional neuronal networks,GPT,17
hugging face,Plataforma y librería de machine learning centrada en modelos de procesamiento de lenguaje natural.,hugging face,GPT,15
procesamiento de senales,Disciplina que estudia cómo analizar y modificar señales para extraer información útil.,senal processing,GPT,13
