concepto,descripcion,concept,source,num_tokens
convolución,"En Matemáticas (en particular, análisis funcional), Convolutionis una operación matemática en dos funciones (F {DisplayStyle F} y G {DisplayStyle G}) que produce una tercera función (F ∗ G {DisplayStyle f*g}).",convolution,wikipedia.org,45
correlación cruzada,"En el procesamiento de la señal, la correlación cruzada es una medida de similitud de dos series en función del desplazamiento de uno en relación con el otro.",cross correlation,wikipedia.org,30
autocorrelación,"La autocorrelación, a veces conocida como correlación en serie en el caso de tiempo discreto, mide la correlación de una señal con una copia retrasada de sí misma.",autocorrelation,wikipedia.org,31
respuesta en frecuencia,"En el procesamiento de señales y la electrónica, la respuesta de frecuencia de un sistema es la medida cuantitativa de la magnitud y fase de la salida en función de la frecuencia de entrada.",frequency response,wikipedia.org,36
modulación amplitud,"La modulación de amplitud (AM) es una técnica de modulación utilizada en la comunicación electrónica, más comúnmente para transmitir mensajes con una onda de radio.",amplitude modulation,wikipedia.org,29
modulación frecuencia,La modulación de frecuencia (FM) es la codificación de información en una onda portadora variando la frecuencia instantánea de la onda.,frequency modulation,wikipedia.org,24
modulación de fase,La modulación de fase (PM) es un patrón de modulación para las señales de comunicación de acondicionamiento para la transmisión.,phase modulation,wikipedia.org,23
señales digitales,"Una señal digital es una señal que representa los datos como una secuencia de valores discretos; En un momento dado solo puede asumir, como máximo, uno de un número finito de valores.",digital signals,wikipedia.org,36
teorema de muestreo de nyquist,El teorema de muestreo Nyquist -Shannon es un principio esencial para el procesamiento de señal digital que vincula el rango de frecuencia de una señal y la frecuencia de muestreo requerida para evitar un tipo de distorsión llamada aliasing.,nyquist sampling theorem,wikipedia.org,40
ruido blanco,"En el procesamiento de la señal, el ruido blanco es una señal aleatoria que tiene la misma intensidad a diferentes frecuencias, lo que le da una densidad espectral de potencia constante.",white noise,wikipedia.org,34
ruido gaussiano,"En la teoría del procesamiento de señales, el ruido gaussiano, llamado así por Carl Friedrich Gauss, es un tipo de ruido de señal que tiene una función de densidad de probabilidad (PDF) igual a la de la distribución normal (que también se conoce como distribución gaussiana).",gaussian noise,wikipedia.org,54
espectrogramas,"Un espectrograma es una representación visual del espectro de frecuencias de una señal, ya que varía con el tiempo.",spectrograms,wikipedia.org,21
gráficos de barras,Un gráfico de barras o gráfico de barras es un gráfico o gráfico que presenta datos categóricos con barras rectangulares con alturas o longitudes proporcionales a los valores que representan.,bar charts,wikipedia.org,31
gráficos de líneas,"Un gráfico de línea o gráfico de línea, también conocido como gráfico de curva, es un tipo de gráfico que muestra información como una serie de puntos de datos llamados 'marcadores' conectados por segmentos de línea recta.",line charts,wikipedia.org,42
gráficos de dispersión,"Una gráfica de dispersión, también llamada Plócloe de dispersión, gráfico de dispersión, gráfico de dispersión, dispersión o diagrama de dispersión, es un tipo de gráfico o diagrama matemático que usa coordenadas cartesianas para mostrar valores para típicamente dos variables para un conjunto de datos.",scatter plots,wikipedia.org,50
histogramas,Un histograma es una representación visual de la distribución de datos cuantitativos.,histograms,wikipedia.org,13
diagramas de caja,"En las estadísticas descriptivas, un diagrama de caja o diagrama de caja es un método para demostrar gráficamente los grupos de datos numéricos de la localidad y asimetría a través de sus cuartiles.",boxplots,wikipedia.org,35
gráficos de radar,Un gráfico de radar es un método gráfico para mostrar datos multivariados en forma de un gráfico bidimensional de tres o más variables cuantitativas representadas en los ejes que comienzan desde el mismo punto.,radar chart,wikipedia.org,35
gráficos de rosca,Un gráfico circular (o un gráfico circular) es un gráfico estadístico circular que se divide en cortes para ilustrar una proporción numérica.,pie chart,wikipedia.org,25
gráficos de violin,Una parcela de violín es un gráfico estadístico para comparar distribuciones de probabilidad.,violin plot,wikipedia.org,14
diagramas de gantt,Una tabla Gantt es un gráfico de barras que ilustra un horario de proyecto.,gantt charts,wikipedia.org,15
nubes de palabras,Una nube de etiquetas (también conocida como nube de palabras o una lista ponderada en diseño visual) es una representación visual de los datos de texto que a menudo se usa para representar metadatos de palabras clave en sitios web o para visualizar el texto de forma gratuita.,word clouds,wikipedia.org,51
treemaps,"La visualización y la computación en INFORMACIÓN, TreemingPaping es un método para mostrar datos jerárquicos utilizando figuras anidadas, generalmente rectángulos.",treemaps,wikipedia.org,23
gráficos de red,"El dibujo de gráficos es un área de matemáticas e informática que combinan métodos de la teoría de gráficos geométricos y la visualización de la información para obtener representaciones bidimensionales de gráficos que surgen de aplicaciones como el análisis de redes sociales, la cartografía, la lingüística y la bioinformática.",network diagram,wikipedia.org,52
visualización interactiva,"La visualización (o visualización (ver diferencias de ortografía)), también conocida como visualización gráfica, es cualquier técnica para crear imágenes, diagramas o animaciones para comunicar un mensaje.",interactive visualization,wikipedia.org,34
dashboard,"Un tablero (también llamado tablero, panel de instrumentos o IP, o fascia) es un panel de control ubicado dentro de la consola central de un vehículo, bote o cabina de una aeronave o nave espacial.",dashboard,wikipedia.org,41
infografía,"Las infografías (un compuesto recortado de ""información"" y ""gráficos"") son representaciones visuales gráficas de información, datos o conocimiento destinado a presentar información de manera rápida y clara.",infographic,wikipedia.org,35
software de visualización,"La visualización (o visualización (ver diferencias de ortografía)), también conocida como visualización gráfica, es cualquier técnica para crear imágenes, diagramas o animaciones para comunicar un mensaje.",visualization software,wikipedia.org,34
inteligencia artificial,"La inteligencia artificial (abreviado: ia), en el contexto de las ciencias de la computación, es una disciplina y un conjunto de capacidades cognoscitivas e intelectuales expresadas por sistemas informáticos o combinaciones de algoritmos cuyo propósito es la creación de máquinas que imiten la inteligencia humana para realizar tareas, y que pueden mejorar conforme recopileninformación.",artificial intelligence,wikipedia.org,61
